workbook_path,workbook_name,sheet_name,best_target_geography,best_target_master_key,best_source_excel_column,best_column_label_guess,best_match_rate,recommended_action,join_caveat,sheet_index,max_row,max_column,rows_scanned,columns_scanned,best_source_column_index
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\06_phn_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_within_primary_health_networks_phns_data_xlsx.xlsx,06_phn_socioeconomic_disadvantage_socioeconomic_disadvantage_of_area_within_primary_health_networks_phns_data_xlsx.xlsx,Population_proportion,PHN,phn_2017_code,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Years_life_lost_males_age,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7210440456769984,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,60,682,46,682,46,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Years_life_lost_females_age,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7210440456769984,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,61,682,46,682,46,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Years_life_lost_persons_age,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7210440456769984,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,62,682,46,682,46,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Years_life_lost_by_cause,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7210440456769984,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,63,682,118,682,118,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,CMHCS_by_sex,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7210440456769984,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,66,682,16,682,16,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,CMHCS_by_prinicipal_diag,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7210440456769984,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,67,682,41,682,41,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,CHSP,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7210440456769984,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,68,682,91,682,91,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Homelessness,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,32,682,6,682,6,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Census_health_condition_total,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,44,681,26,681,26,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Census_health_condition_adults,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,45,681,26,681,26,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Census_health_condition_child,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,46,681,21,681,21,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Census_condition_type_total,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,47,681,56,681,56,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Census_condition_type_adults,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,48,681,56,681,56,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Census_condition_type_children,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,49,681,16,681,16,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Health_workforce,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,64,682,61,682,61,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Aged_care_places,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,65,684,5,684,5,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Hosp_type_sex,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,69,684,37,684,37,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Admiss_principal_diag_males,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,70,684,117,684,117,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Admiss_principal_diag_females,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,71,684,122,684,122,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Admiss_principal_diag_persons,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,72,684,121,684,121,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Admiss_principal_ext_males,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,73,684,37,684,37,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Admiss_principal_ext_females,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,74,684,37,684,37,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Admiss_principal_ext_persons,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,75,684,42,684,42,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Admissions_procedures,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,76,684,104,684,104,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Admissions_same_day_renal,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,77,684,7,684,7,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Admissions_prevent_diag_total,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,78,684,37,684,37,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Admissions_prevent_diag_vaccin,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,79,684,12,684,12,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Admissions_prevent_diag_acute,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,80,684,37,684,37,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,Admissions_prevent_diag_chronic,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,81,684,42,684,42,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,ED_total_sex,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,82,684,17,684,17,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,ED_total_age_sex,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,83,684,92,684,92,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,ED_total_triage_category,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,84,684,32,684,32,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,ED_diagnosis,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,85,684,57,684,57,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,ED_infectious_age,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,86,684,32,684,32,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,ED_mental_disorders_age,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,87,684,32,684,32,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,ED_circulatory_age,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,88,684,22,684,22,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,ED_respiratory_age,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,89,684,37,684,37,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,ED_digestive_age,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,90,684,32,684,32,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,ED_musculoskeletal_age,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,91,684,32,684,32,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,ED_genitourinary_age_sex,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,92,684,92,684,92,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,ED_injury_age_sex,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,93,684,92,684,92,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,03_lga_unknown_phn_data_with_component_lgas_xlsx.xlsx,ED_health_status_contact_age,LGA,dominant_lga_code_2021,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Code
(PHN/LGA) | PHN101",0.7198697068403909,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,94,684,32,684,32,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,Population_proportion,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.14285714285714285,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,4,132,8,132,8,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,Population_proportion_age,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.14285714285714285,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,5,132,99,132,99,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,Total_fertility_rate,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.14285714285714285,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,6,132,6,132,6,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,Education,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.14285714285714285,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,7,134,54,134,54,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,Early_childhood_development,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.14285714285714285,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,8,458,148,458,148,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,Learning_or_Earning,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.14285714285714285,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,9,132,8,132,8,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,Families,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.14285714285714285,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,10,132,29,132,29,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,Housing,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.14285714285714285,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,11,132,92,132,92,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,Labour_force,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.14285714285714285,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,12,132,29,132,29,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,Mothers_babies,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.14285714285714285,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,13,134,22,134,22,1.0
D:\Good Measure\MentalWellbeingByGeography\data\raw\phidu\09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,09_unknown_socioeconomic_disadvantage_indigenous_status_comparison_by_socioeconomic_outcomes_of_area_data_xlsx.xlsx,Immunisation,PHN,phn_2017_name,A,"© 2026 PHIDU, Torrens University Australia | BACK TO CONTENTS | Link to Key | Area name | Australia",0.14285714285714285,manual_review_key_match_below_threshold,Some key overlap detected but below safe threshold. Inspect unmatched keys.,14,132,36,132,36,1.0
