run_timestamp,source_family,publisher,source_name,record_origin,download_status_from_source_register,source_url,raw_file_path,file_exists,file_type,file_size_bytes,sha256,read_status,text_sample,discovered_url_count_in_file,detected_geography_terms,native_geography_detected,recommended_next_action,workbook_engine,sheet_count,sheets_sampled,sheet_names_sample,zip_member_count,zip_candidate_data_member_count,zip_member_extensions
2026-06-22T11:50:24,aihw_mbs_primary_care_geography,Australian Institute of Health and Welfare,Medicare-subsidised GP allied health and specialist services geography page,register,cached_existing,https://www.aihw.gov.au/reports/primary-health-care/medicare-subsidised-gp-allied-health-specialist/contents/summary/variation-by-geography,D:\Good Measure\MentalWellbeingbyGeography\data\raw\aihw\mbs_primary_care_geography\source_pages\aihw_mbs_gp_allied_specialist_geography_page.html,1,.html,211414,aea36d44b9eb89e24965c9f0d608232621b9ef3181510049d9a9c41a5625e14f,ok,"<!DOCTYPE html> <html lang=""en""> <head> <meta charset=""UTF-8""> <meta http-equiv=""X-UA-Compatible"" content=""IE=edge""> <meta name=""viewport"" content=""width=device-width, initial-scale=1.0""> <meta name=""format-detection"" content=""telephone=no"" /> <meta name=""google-site-verification"" content=""e1bLVUnZJu1zi8XApSzAhaCFXc15RSXBD5h_WHnPAa0"" /> <title>Medicare-subsidised GP, allied health and specialist health care across local areas, Variation by geography - Australian Institute of Health and Welfare</",39.0,SA3;PHN;STATE_TERRITORY,SA3;PHN;STATE_TERRITORY,inspect_mbs_local_area_report_and_downloadable_tables,,,,,,,
2026-06-22T11:50:24,ndis_service_area_candidate,National Disability Insurance Agency,NDIS Data Research Explore Data page,register,cached_existing,https://dataresearch.ndis.gov.au/explore-data,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\service_area_candidate\source_pages\ndis_explore_data_page.html,1,.html,31395,b8712d55a3b6e10261df5973752c970f7075efe289ae68ab723c37c45e16b268,ok,"<!DOCTYPE html> <html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/ dc: http://purl.org/dc/terms/ foaf: http://xmlns.com/foaf/0.1/ og: http://ogp.me/ns# rdfs: http://www.w3.org/2000/01/rdf-schema# schema: http://schema.org/ sioc: http://rdfs.org/sioc/ns# sioct: http://rdfs.org/sioc/types# skos: http://www.w3.org/2004/02/skos/core# xsd: http://www.w3.org/2001/XMLSchema# ""> <head> <script type=""text/javascript"" src=""/ruxitagentjs_ICA7NQVfqrux_10339260603164134.js"" d",35.0,STATE_TERRITORY,STATE_TERRITORY,hold_until_true_ndis_service_area_key_identified,,,,,,,
2026-06-22T11:50:24,state_health_geography_inventory,NSW Health,NSW Local Health Districts page,register,cached_existing,https://www.health.nsw.gov.au/lhd/Pages/default.aspx,D:\Good Measure\MentalWellbeingbyGeography\data\raw\state_health_geography\source_pages\nsw_health_lhd_page.html,1,.html,84966,c63ce4cc2f5102f67284d34144680bd2aa8e6d10abe0bb29d5f117f0fa21ce32,ok,"<!DOCTYPE html> <html lang=""en""> <head id=""ctl00_Head1""><meta name=""GENERATOR"" content=""Microsoft SharePoint"" /><meta name=""progid"" content=""SharePoint.WebPartPage.Document"" /><meta http-equiv=""Content-type"" content=""text/html; charset=utf-8"" /><meta name=""viewport"" content=""width=device-width,initial-scale=1.0"" /> <!--[if lt IE 9]> <script> document.createElement('nav'); </script> <![endif]--> <!-- ===== STARTER: Robots ===========================================================================",149.0,STATE_TERRITORY;HHS_LHD,STATE_TERRITORY;HHS_LHD,hold_state_specific_boundary_context_only,,,,,,,
2026-06-22T11:50:24,aedc_child_development,Australian Early Development Census,AEDC 2024 results page,candidate_link_audit,downloaded,https://www.aedc.gov.au/data-hub/public-data/2024-aedc-results,D:\Good Measure\MentalWellbeingbyGeography\data\raw\aedc\data_workbooks_2024\aedc_child_development__001__download_xlsx_16_kb.xlsx,1,.xlsx,15558,9f95ed673c63124a824cc7370405c786df0e11627562660287f7d54140938e44,ok,,,unknown,unknown,inspect_aedc_geography_and_release_scope,openpyxl,4.0,4.0,Contents | Table 1 - overall | Table 2 - children  | Table 3 - schools,,,
2026-06-22T11:50:24,aedc_child_development,Australian Early Development Census,AEDC 2024 results page,candidate_link_audit,downloaded,https://www.aedc.gov.au/data-hub/public-data/2024-aedc-results,D:\Good Measure\MentalWellbeingbyGeography\data\raw\aedc\data_workbooks_2024\aedc_child_development__002__download_xlsx_20_kb.xlsx,1,.xlsx,20148,3b8ba1a9bcf0d04694b0dd0588e4d52ea0e243b05cfd79789b3cab1668afd4a3,ok,,,unknown,unknown,inspect_aedc_geography_and_release_scope,openpyxl,4.0,4.0,Contents | Table 1 - demographics | Table 2 - age | Table 3 - additional needs,,,
2026-06-22T11:50:24,aedc_child_development,Australian Early Development Census,AEDC 2024 results page,candidate_link_audit,downloaded,https://www.aedc.gov.au/data-hub/public-data/2024-aedc-results,D:\Good Measure\MentalWellbeingbyGeography\data\raw\aedc\data_workbooks_2024\aedc_child_development__003__download_xlsx_194_kb.xlsx,1,.xlsx,198569,beb134e1dd91e66912a04ed490643969f08611312a0f179b1dacf27b0a2cce55,ok,,,unknown,unknown,inspect_aedc_geography_and_release_scope,openpyxl,37.0,37.0,Contents | Table 1. Summary Ind jurisdic  | Table 2. Sumary Ind socio-ec | Table 3. Summary Ind geographic | Table 4.Summary Ind gender | Table 5. Summary Ind First Nati | Table6. Summary Ind language | Table7. Physical overall juris | Table8. Physical socio-ec | Table9. Physical geographic | Table 10. Physical gender | Table 11. Physical First Nation | Table 12. Physical language | Table 13. Social overall juris | Table 14. Social socio-ec | Table 15. Social geographic | Table 16. Social gender | Table 17. Social First Nations | Table 18. Social language | Table 19. Emotion overall juris | Table 20. Emotion socio-ec  | Table 21. Emotion geographic | Table 22. Emotion gender | Table 23. Emotion First Nations | Table 24. Emotion language,,,
2026-06-22T11:50:29,aedc_child_development,Australian Early Development Census,AEDC 2024 results page,candidate_link_audit,downloaded,https://www.aedc.gov.au/data-hub/public-data/2024-aedc-results,D:\Good Measure\MentalWellbeingbyGeography\data\raw\aedc\data_workbooks_2024\aedc_child_development__004__download_xlsx_80_kb.xlsx,1,.xlsx,81171,48bfb9778769f4ce0c53e9c3a366a876b3837cc2229778e4261961bb300273ec,ok,,,unknown,unknown,inspect_aedc_geography_and_release_scope,openpyxl,17.0,17.0,Contents | Table 1. NSW_summary indicators | Table 2. NSW_all domains | Table 3. VIC_summary indicators | Table 4. VIC_all domains | Table 5. QLD_summary indicators | Table 6. QLD_all domains | Table 7. SA_summary indicators | Table 8. SA_all domains | Table 9. WA_summary indicators | Table 10. WA_all domains | Table 11.TAS_summary indicators | Table 12. TAS_all domains | Table 13. NT_summary indicators | Table 14. NT_all domains | Table 15.ACT_summary indicators | Table 16. ACT_all domains,,,
2026-06-22T11:50:30,abs_homelessness_census,Australian Bureau of Statistics,Estimating Homelessness Census latest release page,candidate_link_audit,downloaded,https://www.abs.gov.au/statistics/people/housing/estimating-homelessness-census/latest-release,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__001__download_xlsx_178_37_kb.xlsx,1,.xlsx,182646,226d0ce9906294908f825a04276f325c504ea9bf54c3cdfe37fb99ba6f489040,ok,,,unknown,unknown,inspect_abs_homelessness_workbook_tables,openpyxl,16.0,16.0,Contents | Table_1.1 | Table_1.2 | Table_1.3 | Table_1.4 | Table_1.5 | Table_1.6 | Table_1.7 | Table_1.8 | Table_1.9 | Table_1.10 | Table_1.11 | Table_1.12 | Table_1.13 | Table_1.14 | Table_1.15,,,
2026-06-22T11:50:32,abs_homelessness_census,Australian Bureau of Statistics,Estimating Homelessness Census latest release page,candidate_link_audit,downloaded,https://www.abs.gov.au/statistics/people/housing/estimating-homelessness-census/latest-release,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__002__download_xlsx_132_39_kb.xlsx,1,.xlsx,135569,00d0f2148e759b9334ad1fcf99c45998b73e2111e17c6b072ebaa09eee3f318c,ok,,,unknown,unknown,inspect_abs_homelessness_workbook_tables,openpyxl,10.0,10.0,Contents | Table_2.1 | Table_2.2 | Table_2.3 | Table_2.4 | Table_2.5 | Table_2.6 | Table_2.7 | Table_2.8 | Table_2.9,,,
2026-06-22T11:50:33,abs_homelessness_census,Australian Bureau of Statistics,Estimating Homelessness Census latest release page,candidate_link_audit,downloaded,https://www.abs.gov.au/statistics/people/housing/estimating-homelessness-census/latest-release,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__003__download_xlsx_120_45_kb.xlsx,1,.xlsx,123340,838ab342c1dfe61c36ef82175e919a959f139dd0b271f84ec39de24462f10d51,ok,,,unknown,unknown,inspect_abs_homelessness_workbook_tables,openpyxl,10.0,10.0,Contents | Table_3.1 | Table_3.2 | Table_3.3 | Table_3.4 | Table_3.5 | Table_3.6 | Table_3.7 | Table_3.8 | Table_3.9,,,
2026-06-22T11:50:33,abs_homelessness_census,Australian Bureau of Statistics,Estimating Homelessness Census latest release page,candidate_link_audit,downloaded,https://www.abs.gov.au/statistics/people/housing/estimating-homelessness-census/latest-release,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,1,.xlsx,85609,dc9bbb7307b5990d9d3adc7f31942b6e3a30ef990a9ec630af64d2d18a37b153,ok,,,unknown,unknown,inspect_abs_homelessness_workbook_tables,openpyxl,10.0,10.0,Contents | Table_4.1 | Table_4.2 | Table_4.3 | Table_4.4 | Table_4.5 | Table_4.6 | Table_4.7 | Table_4.8 | Table_4.9,,,
2026-06-22T11:50:34,abs_homelessness_census,Australian Bureau of Statistics,Estimating Homelessness Census latest release page,candidate_link_audit,downloaded,https://www.abs.gov.au/statistics/people/housing/estimating-homelessness-census/latest-release,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__005__download_xlsx_320_14_kb.xlsx,1,.xlsx,327822,c3a3632c288fdea0d36edc10fb280c7a223a1295fad948486c8d52b8b03f9d3b,ok,,,unknown,unknown,inspect_abs_homelessness_workbook_tables,openpyxl,5.0,5.0,Contents | Table_5.1 | Table_5.2 | Table_5.3 | Table_5.4,,,
