source_id,workbook_name,sheet_name,geography,indicator_column,indicator_slug,non_missing_numeric_count,min_numeric,max_numeric,recommended_action
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Estimates_risk_factors_adults,PHN,estimated_number_of_people_aged_18_years_and_over_with_adequate_fruit_intake_modelled_esti,estimated_number_of_people_aged_18_years_and_over_with_adequate_fruit_intake_modelled_esti,530,73.16337524039302,8740600.000000002,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Estimates_risk_factors_adults,PHN,estimated_population_aged_15_years_and_over_who_did_not_meet_2014_physical_activity_guidel,estimated_population_aged_15_years_and_over_who_did_not_meet_2014_physical_activity_guidel,530,150.89422656451475,15949000.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Census_disability,PHN,2026_phidu_torrens_university_australia,2026_phidu_torrens_university_australia,528,10050.0,89399.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Census_disability,PHN,unpaid_assistance_to_people_with_a_disability,unpaid_assistance_to_people_with_a_disability,659,0.0,2476681.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Census_disability,PHN,people_with_a_profound_or_severe_disability_includes_people_in_long_term_accommodation_all,people_with_a_profound_or_severe_disability_includes_people_in_long_term_accommodation_all,659,0.0,1452824.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Census_disability,PHN,people_with_a_profound_or_severe_disability_and_living_in_households_all_ages,people_with_a_profound_or_severe_disability_and_living_in_households_all_ages,659,0.0,1302723.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Census_disability,PHN,people_with_a_profound_or_severe_disability_includes_people_in_long_term_accommodation_0_t,people_with_a_profound_or_severe_disability_includes_people_in_long_term_accommodation_0_t,659,0.0,665593.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Census_disability,PHN,people_with_a_profound_or_severe_disability_and_living_in_households_0_to_64_years,people_with_a_profound_or_severe_disability_and_living_in_households_0_to_64_years,659,0.0,657025.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Census_disability,PHN,people_with_a_profound_or_severe_disability_includes_people_in_long_term_accommodation_65,people_with_a_profound_or_severe_disability_includes_people_in_long_term_accommodation_65,659,0.0,787230.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Census_disability,PHN,people_with_a_profound_or_severe_disability_and_living_in_households_65_years_and_over,people_with_a_profound_or_severe_disability_and_living_in_households_65_years_and_over,659,0.0,645697.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,CMHCS_by_sex,PHN,2026_phidu_torrens_university_australia,2026_phidu_torrens_university_australia,528,10050.0,89399.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,CMHCS_by_sex,PHN,community_mental_health_care_patients_males,community_mental_health_care_patients_males,645,4.580101614012434,266490.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,CMHCS_by_sex,PHN,community_mental_health_care_patients_females,community_mental_health_care_patients_females,645,4.939325270013408,299576.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,CMHCS_by_sex,PHN,community_mental_health_care_patients_persons,community_mental_health_care_patients_persons,652,5.705111342056947,633141.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,CMHCS_by_prinicipal_diag,PHN,2026_phidu_torrens_university_australia,2026_phidu_torrens_university_australia,528,10050.0,89399.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,CMHCS_by_prinicipal_diag,PHN,community_mental_health_care_service_contacts_by_principal_diagnosis,community_mental_health_care_service_contacts_by_principal_diagnosis,633,4.960418308628567,2475069.6196201006,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Admissions_prevent_diag_total,PHN,2026_phidu_torrens_university_australia,2026_phidu_torrens_university_australia,528,10050.0,89399.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Admissions_prevent_diag_total,PHN,admissions_for_potentially_preventable_conditions_aged_0_to_14_years_public_hospitals,admissions_for_potentially_preventable_conditions_aged_0_to_14_years_public_hospitals,557,5.0,61528.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Admissions_prevent_diag_total,PHN,admissions_for_potentially_preventable_conditions_aged_15_to_24_years_public_hospitals,admissions_for_potentially_preventable_conditions_aged_15_to_24_years_public_hospitals,506,5.0,30204.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Admissions_prevent_diag_total,PHN,admissions_for_potentially_preventable_conditions_aged_25_to_44_years_public_hospitals,admissions_for_potentially_preventable_conditions_aged_25_to_44_years_public_hospitals,568,5.0,74312.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Admissions_prevent_diag_total,PHN,admissions_for_potentially_preventable_conditions_aged_45_to_64_years_public_hospitals,admissions_for_potentially_preventable_conditions_aged_45_to_64_years_public_hospitals,605,5.207830573158032,113859.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Admissions_prevent_diag_total,PHN,admissions_for_potentially_preventable_conditions_aged_65_years_and_over_public_hospitals,admissions_for_potentially_preventable_conditions_aged_65_years_and_over_public_hospitals,590,5.116535277856511,226291.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Admissions_prevent_diag_total,PHN,admissions_for_potentially_preventable_conditions_aged_75_years_and_over_public_hospitals,admissions_for_potentially_preventable_conditions_aged_75_years_and_over_public_hospitals,595,5.235464310667015,143813.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,Admissions_prevent_diag_total,PHN,admissions_for_all_potentially_preventable_conditions_public_hospitals,admissions_for_all_potentially_preventable_conditions_public_hospitals,653,5.716023228397678,506195.9999155994,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,ED_mental_disorders_age,PHN,2026_phidu_torrens_university_australia,2026_phidu_torrens_university_australia,528,10050.0,89399.0,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,ED_mental_disorders_age,PHN,emergency_department_presentations_presentations_for_mental_and_behavioural_disorders_peop,emergency_department_presentations_presentations_for_mental_and_behavioural_disorders_peop,377,6.0,14172.262207092435,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,ED_mental_disorders_age,PHN,emergency_department_presentations_presentations_for_mental_and_behavioural_disorders_peop_2,emergency_department_presentations_presentations_for_mental_and_behavioural_disorders_peop_2,495,6.0297803881085015,56338.89410773708,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,ED_mental_disorders_age,PHN,emergency_department_presentations_presentations_for_mental_and_behavioural_disorders_peop_3,emergency_department_presentations_presentations_for_mental_and_behavioural_disorders_peop_3,537,6.0,109548.40545507705,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,ED_mental_disorders_age,PHN,emergency_department_presentations_presentations_for_mental_and_behavioural_disorders_peop_4,emergency_department_presentations_presentations_for_mental_and_behavioural_disorders_peop_4,521,6.0,65489.93762095708,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,ED_mental_disorders_age,PHN,emergency_department_presentations_presentations_for_mental_and_behavioural_disorders_peop_5,emergency_department_presentations_presentations_for_mental_and_behavioural_disorders_peop_5,380,6.0,14427.374932124807,candidate_context_indicator
phidu_phn_with_component_lgas,phidu_official_phn_with_component_lgas.xlsx,ED_mental_disorders_age,PHN,emergency_department_presentations_presentations_for_mental_and_behavioural_disorders_peop_6,emergency_department_presentations_presentations_for_mental_and_behavioural_disorders_peop_6,419,6.0,27442.125677011543,candidate_context_indicator
