"run_timestamp","mode","action_type","item_type","source_path","destination_path","source_exists","size_bytes","size_mb","reason","status"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_LGA_2016_LGA_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_LGA_2016_LGA_2021.csv","1","32484","0.030979","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=14.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_LGA_2020_LGA_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_LGA_2020_LGA_2021.csv","1","31970","0.030489","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=15.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_LGA_2021_LGA_2022.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_LGA_2021_LGA_2022.csv","1","28985","0.027642","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=16.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_LGA_2023_LGA_2024.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_LGA_2023_LGA_2024.csv","1","28807","0.027472","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=17.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_LGA_2024_LGA_2025.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_LGA_2024_LGA_2025.csv","1","28885","0.027547","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=18.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_MB_2016_MB_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_MB_2016_MB_2021.csv","1","14482416","13.811508","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=19.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_POA_2016_POA_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_POA_2016_POA_2021.csv","1","104501","0.09966","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=20.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_RA_2016_RA_2021_GRID16.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_RA_2016_RA_2021_GRID16.csv","1","6743","0.006431","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=21.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SA1_2016_SA1_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SA1_2016_SA1_2021.csv","1","2474124","2.359509","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=22.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SA2_2016_SA2_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SA2_2016_SA2_2021.csv","1","172793","0.164788","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=23.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021_exact\CG_SA2_2016_SA2_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021_exact\CG_SA2_2016_SA2_2021.csv","1","172793","0.164788","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=23.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SA3_2016_SA3_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SA3_2016_SA3_2021.csv","1","21955","0.020938","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=24.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021_exact\CG_SA3_2016_SA3_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021_exact\CG_SA3_2016_SA3_2021.csv","1","21955","0.020938","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=24.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SA4_2016_SA4_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SA4_2016_SA4_2021.csv","1","7517","0.007169","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=25.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SED_2016_SED_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SED_2016_SED_2021.csv","1","74820","0.071354","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=26.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SED_2020_SED_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SED_2020_SED_2021.csv","1","57899","0.055217","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=27.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SED_2021_SED_2022.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SED_2021_SED_2022.csv","1","50356","0.048023","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=28.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SED_2022_SED_2024.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SED_2022_SED_2024.csv","1","33924","0.032352","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=29.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SED_2024_SED_2025.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SED_2024_SED_2025.csv","1","27028","0.025776","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=30.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SOS_2016_SOS_2021_GRID16.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SOS_2016_SOS_2021_GRID16.csv","1","6640","0.006332","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=31.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SOSR_2016_SOSR_2021_GRID16.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SOSR_2016_SOSR_2021_GRID16.csv","1","16722","0.015947","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=32.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SSC_2016_SAL_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SSC_2016_SAL_2021.csv","1","804532","0.767262","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=33.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SUA_2016_SUA_2021_GRID16.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_SUA_2016_SUA_2021_GRID16.csv","1","7508","0.00716","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=34.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_TR_2016_TR_2021.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_TR_2016_TR_2021.csv","1","5019","0.004786","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=35.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\correspondences\asgs_2016_to_2021\CG_UCL_2016_UCL_2021_GRID16.csv","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\correspondences\asgs_2016_to_2021\CG_UCL_2016_UCL_2021_GRID16.csv","1","133170","0.127001","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=36.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\ADD_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\ADD_2021_AUST.xlsx","1","18761474","17.892336","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=37.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\AUS_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\AUS_2021_AUST.xlsx","1","11197","0.010678","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=38.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\CED_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\CED_2021_AUST.xlsx","1","19913668","18.991154","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=39.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\CED_2024_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\CED_2024_AUST.xlsx","1","15846780","15.112667","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=40.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\CED_2025_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\CED_2025_AUST.xlsx","1","14726207","14.044005","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=41.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\DZN_SA2_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\DZN_SA2_2021_AUST.xlsx","1","579440","0.552597","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=42.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\GCCSA_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\GCCSA_2021_AUST.xlsx","1","13523","0.012897","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=43.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\IARE_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\IARE_2021_AUST.xlsx","1","44466","0.042406","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=44.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\ILOC_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\ILOC_2021_AUST.xlsx","1","111055","0.10591","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=45.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\INDIGENOUS_STRUCTURE_ALLOCATION_2021.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\INDIGENOUS_STRUCTURE_ALLOCATION_2021.xlsx","1","4604335","4.391036","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=46.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\IREG_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\IREG_2021_AUST.xlsx","1","14615","0.013938","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=47.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\LGA_2022_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\LGA_2022_AUST.xlsx","1","16372141","15.61369","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=48.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\LGA_2023_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\LGA_2023_AUST.xlsx","1","15739412","15.010273","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=49.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\LGA_2024_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\LGA_2024_AUST.xlsx","1","18448018","17.593401","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=50.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\LGA_2025_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\LGA_2025_AUST.xlsx","1","14705037","14.023816","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=51.","planned"
"20260622_121912","DRY_RUN","move_file","file","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\MB_DZN_2021_AUST.xlsx","D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\_archive\pre_freeze_cleanup_v19_20260622_121912\duplicate_exact_sha_copies\data\raw\abs\remoteness\MB_DZN_2021_AUST.xlsx","1","24410820","23.279972","Exact duplicate sha256. Keeping audit-selected active copy; duplicate_group_id=52.","planned"
