page_url,link_text,download_url,score,downloaded_path,download_status
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download xlsx [15.11 MB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/CED_2024_AUST.xlsx,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\CED_2024_AUST.xlsx,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download xlsx [18.99 MB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/CED_2021_AUST.xlsx,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\CED_2021_AUST.xlsx,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download xlsx [17.72 MB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/POA_2021_AUST.xlsx,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\POA_2021_AUST.xlsx,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download xlsx [193.51 KB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/TR_2021_AUST.xlsx,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\TR_2021_AUST.xlsx,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download xlsx [17.89 MB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/ADD_2021_AUST.xlsx,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\ADD_2021_AUST.xlsx,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download xlsx [19.5 MB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/SAL_2021_AUST.xlsx,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SAL_2021_AUST.xlsx,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download xlsx [23.28 MB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/MB_DZN_2021_AUST.xlsx,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\MB_DZN_2021_AUST.xlsx,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download xlsx [565.86 KB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/DZN_SA2_2021_AUST.xlsx,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\DZN_SA2_2021_AUST.xlsx,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download xlsx [181.07 KB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/SUA_2021_AUST.xlsx,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SUA_2021_AUST.xlsx,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download xlsx [4.25 MB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/UCL_SOSR_SOS_2021_AUST.xlsx,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\UCL_SOSR_SOS_2021_AUST.xlsx,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download xlsx [15.28 KB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/SUA_association_2016_2021.xlsx,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SUA_association_2016_2021.xlsx,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download xlsx [180.62 KB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/UCL_association_2016_2021.xlsx,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\UCL_association_2016_2021.xlsx,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download xlsx [3.09 MB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/RA_2021_AUST.xlsx,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\RA_2021_AUST.xlsx,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download zip [426.89 KB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/SA1_2016_SED_2021_TB_RECODES.zip,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SA1_2016_SED_2021_TB_RECODES.zip,downloaded
https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/allocation-files,Download zip [418.46 KB],https://www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs/edition-3-july-2021-june-2026/access-and-downloads/allocation-files/SA1_2016_CED_2021_TB_RECODES.zip,17,D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs\remoteness\SA1_2016_CED_2021_TB_RECODES.zip,downloaded
