column_name,missing_count,missing_pct,non_missing_count,dtype
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_nyangumarta_pct,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_pintupi_count,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_pintupi_pct,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_tetum_count,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_tetum_pct,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_tiwi_count,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_tiwi_pct,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_wangkatha_count,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_wangkatha_pct,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_warumungu_count,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_warumungu_pct,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_welsh_count,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_welsh_pct,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_western_arrarnta_count,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_western_arrarnta_pct,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_wik_mungkan_count,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_wik_mungkan_pct,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_yiddish_count,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_yiddish_pct,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_yolngu_matha_nfd_count,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_yolngu_matha_nfd_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_advertising_services_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_advertising_services_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_apple_and_pear_growing_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_apple_and_pear_growing_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_catering_services_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_catering_services_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_copper_silver_lead_and_zinc_smelting_and_refining_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_copper_silver_lead_and_zinc_smelting_and_refining_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_corrugated_paperboard_and_paperboard_container_manufact_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_corrugated_paperboard_and_paperboard_container_manufact_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_creative_artists_musicians_writers_and_performers_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_creative_artists_musicians_writers_and_performers_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_cured_meat_and_smallgoods_manufacturing_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_cured_meat_and_smallgoods_manufacturing_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_forestry_support_services_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_forestry_support_services_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_mineral_sand_mining_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_mineral_sand_mining_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_offshore_caged_aquaculture_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_offshore_caged_aquaculture_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_offshore_longline_and_rack_aquaculture_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_offshore_longline_and_rack_aquaculture_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_agriculture_and_fishing_support_services_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_agriculture_and_fishing_support_services_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_automotive_repair_and_maintenance_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_automotive_repair_and_maintenance_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_poultry_farming_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_poultry_farming_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_taxi_and_other_road_transport_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_taxi_and_other_road_transport_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_bus_car_as_passenger_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_bus_car_as_passenger_pct,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_bus_ferry_count,2470,99.919,2,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_bus_ferry_pct,2470,99.919,2,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_chaldean_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_chaldean_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_jewish_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_jewish_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_sri_lankan_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_sri_lankan_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_egypt_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_egypt_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_ethiopia_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_ethiopia_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_france_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_france_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_timor_leste_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_timor_leste_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_somalia_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_somalia_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_chile_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_chile_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_cook_islands_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_cook_islands_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_ethiopia_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_ethiopia_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_mongolia_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_mongolia_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_albanian_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_albanian_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_bandjalang_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_bandjalang_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_burmese_and_related_languages_nec_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_burmese_and_related_languages_nec_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_kalaw_kawaw_ya_kalaw_lagaw_ya_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_kalaw_kawaw_ya_kalaw_lagaw_ya_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_kirundi_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_kirundi_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_kuku_yalanji_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_kuku_yalanji_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_pashto_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_pashto_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_wajarri_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_wajarri_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_miscellaneous_religions_count,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_miscellaneous_religions_pct,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_cotton_growing_count,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_cotton_growing_pct,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_fruit_and_vegetable_processing_count,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_fruit_and_vegetable_processing_pct,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_gardening_services_count,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_gardening_services_pct,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_investigation_and_security_services_count,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_investigation_and_security_services_pct,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_allied_health_services_count,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_allied_health_services_pct,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_water_supply_count,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_water_supply_pct,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_car_as_driver_motorbike_scooter_count,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_car_as_driver_motorbike_scooter_pct,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_car_as_driver_other_count,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_car_as_driver_other_pct,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_car_as_driver_truck_count,2469,99.879,3,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_car_as_driver_truck_pct,2469,99.879,3,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_colombia_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_colombia_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_laos_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_laos_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_somalia_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_somalia_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_south_sudan_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_south_sudan_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_egypt_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_egypt_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_ethiopia_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_ethiopia_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_portugal_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_portugal_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_south_sudan_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_south_sudan_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_israel_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_israel_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_poland_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_poland_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_wales_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_wales_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_adnymathanha_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_adnymathanha_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_bisaya_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_bisaya_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_bosnian_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_bosnian_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_estonian_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_estonian_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_gumbaynggir_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_gumbaynggir_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_luritja_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_luritja_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_rohingya_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_rohingya_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_yankunytjatjara_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_yankunytjatjara_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_zomi_count,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_zomi_pct,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_bauxite_mining_count,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_bauxite_mining_pct,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_berry_fruit_growing_count,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_berry_fruit_growing_pct,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_horse_farming_count,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_horse_farming_pct,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_metal_ore_mining_count,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_metal_ore_mining_pct,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_warehousing_and_storage_services_count,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_other_warehousing_and_storage_services_pct,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_pubs_taverns_and_bars_count,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_pubs_taverns_and_bars_pct,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_scenic_and_sightseeing_transport_count,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_scenic_and_sightseeing_transport_pct,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_train_tram_light_rail_count,2468,99.838,4,float64
census_qs_income_and_work_unnamed_unnamed_method_of_travel_to_work_on_the_day_train_tram_light_rail_pct,2468,99.838,4,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_bangladeshi_count,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_bangladeshi_pct,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_indonesian_count,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_indonesian_pct,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_south_african_count,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_south_african_pct,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_croatia_count,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_croatia_pct,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_croatia_count,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_croatia_pct,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_poland_count,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_poland_pct,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_alyawarr_count,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_alyawarr_pct,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_hakka_count,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_hakka_pct,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_lao_count,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_lao_pct,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_swedish_count,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_swedish_pct,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_tok_pisin_count,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_tok_pisin_pct,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_other_protestant_count,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_other_protestant_pct,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_seventh_day_adventist_count,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_religious_affiliation_top_responses_seventh_day_adventist_pct,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_air_and_space_transport_count,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_air_and_space_transport_pct,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_citrus_fruit_growing_count,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_citrus_fruit_growing_pct,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_log_sawmilling_count,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_log_sawmilling_pct,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_nature_reserves_and_conservation_parks_operation_count,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_nature_reserves_and_conservation_parks_operation_pct,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_poultry_processing_count,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_poultry_processing_pct,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_silver_lead_zinc_ore_mining_count,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_silver_lead_zinc_ore_mining_pct,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_site_preparation_services_count,2467,99.798,5,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_site_preparation_services_pct,2467,99.798,5,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_pakistani_count,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_ancestry_top_responses_all_people_pakistani_pct,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_japan_count,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_japan_pct,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_portugal_count,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_father_top_stat_portugal_pct,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_colombia_count,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_colombia_pct,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_laos_count,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_laos_pct,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_timor_leste_count,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_of_mother_top_stat_timor_leste_pct,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_argentina_count,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_argentina_pct,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_egypt_count,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_country_of_birth_top_responses_all_egypt_pct,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_arrernte_nfd_count,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_arrernte_nfd_pct,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_cape_york_peninsula_languages_nec_count,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_cape_york_peninsula_languages_nec_pct,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_czech_count,2466,99.757,6,float64
census_qs_cultural_diversity_unnamed_unnamed_language_used_at_home_top_responses_czech_pct,2466,99.757,6,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_child_care_services_count,2466,99.757,6,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_child_care_services_pct,2466,99.757,6,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_clubs_count,2466,99.757,6,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_clubs_pct,2466,99.757,6,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_hairdressing_and_beauty_services_count,2466,99.757,6,float64
census_qs_income_and_work_unnamed_unnamed_industry_of_employment_top_response_hairdressing_and_beauty_services_pct,2466,99.757,6,float64
